Date,AAPL,JNJ,JPM,XOM,AMZN,KO,NVDA,PG,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom
2006-03-10,1.8933628797531128,33.24166488647461,24.51765251159668,29.942258834838867,1.8109999895095825,11.639506340026855,0.36207354068756104,35.4562873840332,0.69,0.4,0.04,0.23,0.08,0.02,-0.09
2006-03-13,1.967970371246338,33.26419448852539,24.475923538208008,30.174999237060547,1.809499979019165,11.647736549377441,0.366428405046463,35.302494049072266,0.23,0.03,0.15,0.04,-0.11,0.02,0.34
2006-03-14,2.017108917236328,33.38243103027344,24.66667366027832,30.766963958740234,1.8454999923706055,11.729971885681152,0.3765897750854492,34.18042755126953,1.0,0.03,0.01,0.1,-0.22,0.02,0.67
2006-03-15,1.984449863433838,33.669578552246094,24.5712833404541,30.873226165771484,1.844499945640564,11.713525772094727,0.38262540102005005,34.117767333984375,0.48,0.37,0.13,-0.17,0.37,0.02,0.28
2006-03-16,1.9269208908081055,33.79344177246094,24.63089942932129,31.186908721923828,1.8385000228881836,11.70256233215332,0.36963731050491333,33.82728958129883,0.11,-0.11,0.25,0.26,0.06,0.02,-0.15
2006-03-17,1.9374078512191772,33.973628997802734,24.678590774536133,30.888402938842773,1.7994999885559082,11.729971885681152,0.37261712551116943,33.66211700439453,0.18,0.08,-0.29,-0.07,-0.01,0.02,0.08
2006-03-20,1.9173331260681152,34.05244445800781,24.708398818969727,30.691078186035156,1.8114999532699585,11.757387161254883,0.36978957056999207,33.70768356323242,-0.07,0.09,-0.31,-0.3,-0.15,0.02,-0.27
2006-03-21,1.8520132303237915,34.10313034057617,24.559364318847656,30.72144317626953,1.7960000038146973,11.719010353088379,0.3880501091480255,33.62223815917969,-0.69,-0.5,-0.05,0.37,-0.16,0.02,-0.58
2006-03-22,1.8478189706802368,34.34523391723633,25.066051483154297,30.888402938842773,1.7999999523162842,11.724493026733398,0.3768949508666992,33.88425064086914,0.63,0.51,0.06,0.37,-0.15,0.02,0.06
2006-03-23,1.8025742769241333,34.238243103027344,25.060096740722656,30.989599227905273,1.784000039100647,11.625802040100098,0.3839244246482849,33.40579605102539,-0.18,0.58,0.02,0.3,-0.03,0.02,0.16
2006-03-24,1.7965819835662842,34.00177001953125,25.095855712890625,30.94911003112793,1.7734999656677246,11.694339752197266,0.39691317081451416,33.45705032348633,0.22,0.67,0.23,-0.17,-0.1,0.02,0.7
2006-03-27,1.7830983400344849,33.748409271240234,25.101829528808594,31.00983428955078,1.7625000476837158,11.620322227478027,0.4076090157032013,33.20075607299805,-0.07,0.18,0.28,0.1,-0.06,0.02,0.32
2006-03-28,1.7591285705566406,33.55698013305664,24.77397346496582,30.837800979614258,1.784500002861023,11.557271003723145,0.41387462615966797,32.76788330078125,-0.61,0.26,-0.07,0.13,-0.14,0.02,0.16
2006-03-29,1.8675941228866577,33.50629425048828,24.84549903869629,31.004772186279297,1.815999984741211,11.557271003723145,0.43610793352127075,32.88749313354492,0.87,0.8,0.08,-0.27,0.18,0.02,0.65
2006-03-30,1.8801782131195068,33.416221618652344,24.756084442138672,30.923810958862305,1.8335000276565552,11.546304702758789,0.4390875995159149,32.824832916259766,-0.16,0.08,-0.21,-0.33,-0.22,0.02,-0.3
2006-03-31,1.8792805671691895,33.3430290222168,24.821666717529297,30.79226303100586,1.8265000581741333,11.477773666381836,0.43748316168785095,32.824832916259766,-0.23,0.71,-0.03,-0.24,-0.04,0.02,0.09
2006-04-03,1.8771827220916748,33.314857482910156,24.994529724121094,30.87828254699707,1.8070000410079956,11.477773666381836,0.44237270951271057,32.96723175048828,0.08,-0.85,0.64,0.22,0.22,0.02,0.39
2006-04-04,1.8328369855880737,33.117801666259766,25.403186798095703,31.242563247680664,1.8385000228881836,11.5353422164917,0.46307745575904846,33.03557205200195,0.54,-0.21,0.06,0.19,-0.28,0.02,0.38
2006-04-05,2.0138134956359863,32.8813362121582,25.565444946289062,31.450002670288086,1.8669999837875366,11.49970531463623,0.46682170033454895,32.819129943847656,0.42,0.05,0.27,0.01,0.07,0.02,0.51
2006-04-06,2.134564161300659,32.9376335144043,25.415205001831055,31.414581298828125,1.9255000352859497,11.428435325622559,0.46773862838745117,32.75078201293945,-0.14,0.16,0.04,-0.16,-0.14,0.02,-0.09
2006-04-07,2.091118574142456,32.56040573120117,25.060626983642578,31.03006362915039,1.8545000553131104,11.33522891998291,0.4665156602859497,32.625484466552734,-1.02,-0.14,-0.14,0.03,0.08,0.02,-0.35
2006-04-10,2.0575597286224365,32.49284744262695,25.168804168701172,31.33869743347168,1.8305000066757202,11.370862007141113,0.45841723680496216,32.55143356323242,-0.02,-0.34,0.06,0.62,-0.11,0.02,-0.01
2006-04-11,2.037184476852417,32.515342712402344,25.006549835205078,31.369047164916992,1.8029999732971191,11.318779945373535,0.44726207852363586,32.175506591796875,-0.83,-0.66,0.02,0.26,-0.09,0.02,-0.53
2006-04-12,1.9988315105438232,32.58292007446289,25.180816650390625,31.095834732055664,1.80649995803833,11.280404090881348,0.4652935266494751,32.135623931884766,0.19,0.58,-0.04,-0.19,0.15,0.02,0.36
2006-04-13,1.9916411638259888,32.605445861816406,25.355106353759766,31.14643096923828,1.8309999704360962,11.310555458068848,0.4523046910762787,32.238162994384766,0.12,0.36,-0.13,-0.24,0.21,0.02,0.38
2006-04-17,1.9419026374816895,32.45907211303711,25.240928649902344,31.39435386657715,1.7634999752044678,11.25024700164795,0.4535278081893921,31.913490295410156,-0.28,0.11,0.24,0.61,-0.23,0.02,0.5
2006-04-18,1.9841504096984863,32.72931671142578,25.601511001586914,32.148216247558594,1.8140000104904175,11.321520805358887,0.4428309500217438,31.987546920776367,1.72,0.71,0.08,0.12,-0.01,0.02,0.84
2006-04-19,1.9670711755752563,32.6673698425293,25.6135196685791,32.53274154663086,1.844499945640564,11.428435325622559,0.4455816447734833,32.11355209350586,0.32,0.88,-0.01,-0.02,-0.35,0.02,0.55
2006-04-20,2.0263986587524414,32.77999496459961,25.601511001586914,32.34048080444336,1.8170000314712524,11.461322784423828,0.4449700713157654,32.22237014770508,0.01,-0.47,0.04,0.05,0.36,0.02,-0.22
2006-04-21,2.0087201595306396,32.86442565917969,25.541410446166992,32.88689422607422,1.8014999628067017,11.472289085388184,0.42892542481422424,32.26819610595703,-0.1,-0.15,0.2,0.38,-0.19,0.02,0.06
2006-04-24,1.9700672626495361,32.84191131591797,25.64959144592285,32.58839797973633,1.7894999980926514,11.392792701721191,0.4420672357082367,32.4171028137207,-0.3,-0.46,0.01,-0.27,-0.09,0.02,-0.02
2006-04-25,1.982651710510254,32.77434539794922,25.373136520385742,32.355655670166016,1.777500033378601,11.33522891998291,0.44176116585731506,32.80082702636719,-0.44,0.4,0.01,-0.06,0.21,0.02,-0.37
2006-04-26,2.0419788360595703,32.96017074584961,25.637571334838867,31.92560577392578,1.7894999980926514,11.436656951904297,0.43870529532432556,33.22465896606445,0.2,-0.15,0.29,-0.19,0.05,0.02,-0.6
2006-04-27,2.0782339572906494,33.022090911865234,26.412826538085938,31.58155632019043,1.7869999408721924,11.527113914489746,0.4457346796989441,33.43659210205078,0.24,-0.91,0.11,-0.28,0.13,0.02,-1.09
2006-04-28,2.1090962886810303,32.999568939208984,27.272226333618164,31.915485382080078,1.7604999542236328,11.502447128295898,0.4464983642101288,33.339229583740234,0.05,0.35,0.47,0.65,-0.13,0.02,-0.28
2006-05-01,2.0854244232177734,32.98830032348633,26.911624908447266,32.08750534057617,1.7295000553131104,11.5051851272583,0.4721696078777313,33.15021896362305,-0.41,0.0,0.35,0.05,0.16,0.02,0.57
2006-05-02,2.1459505558013916,33.03335952758789,27.344327926635742,32.719947814941406,1.718999981880188,11.579202651977539,0.47155827283859253,33.28194046020508,0.54,0.25,0.51,0.31,0.18,0.02,0.65
2006-05-03,2.1315677165985107,32.853187561035156,27.320295333862305,32.26459503173828,1.6979999542236328,11.49148178100586,0.4746149480342865,32.199466705322266,-0.31,0.41,0.04,-0.11,0.2,0.02,0.05
2006-05-04,2.1312685012817383,32.80250549316406,27.45852279663086,32.03184127807617,1.7235000133514404,11.5353422164917,0.47155827283859253,31.993276596069336,0.37,0.54,-0.28,-0.14,0.11,0.02,0.27
2006-05-05,2.154041290283203,33.05024337768555,28.035446166992188,32.38096237182617,1.7519999742507935,11.708041191101074,0.47797608375549316,31.918825149536133,1.04,-0.24,-0.04,0.12,-0.06,0.02,0.09
2006-05-08,2.154041290283203,33.05588150024414,27.704906463623047,32.2342414855957,1.7345000505447388,11.88896656036377,0.47583720088005066,32.26819610595703,-0.05,0.04,0.07,0.07,0.2,0.02,-0.28
2006-05-09,2.1282737255096436,32.85881042480469,27.656837463378906,32.350608825683594,1.7419999837875366,11.971207618713379,0.4613207280635834,32.35982894897461,-0.02,-0.13,0.14,0.09,-0.06,0.02,0.43
2006-05-10,2.1153881549835205,32.83628845214844,27.59673500061035,32.4827995300293,1.7079999446868896,11.946532249450684,0.45108258724212646,32.26819610595703,-0.2,-0.5,0.47,0.14,-0.2,0.02,-0.06
2006-05-11,2.0419788360595703,33.129058837890625,27.134000778198242,32.26924514770508,1.6764999628067017,11.891708374023438,0.4350380301475525,31.87299919128418,-1.36,-1.04,0.29,0.43,0.06,0.02,-0.92
2006-05-12,2.028496503829956,33.123435974121094,26.635181427001953,31.64887809753418,1.6365000009536743,11.836885452270508,0.4023372530937195,31.506450653076172,-1.25,-0.79,-0.07,-0.2,0.29,0.02,-1.48
2006-05-15,2.03119158744812,33.76530075073242,26.767393112182617,31.526826858520508,1.6390000581741333,12.04522705078125,0.4081442654132843,31.827173233032227,0.04,-0.94,-0.26,0.27,-0.02,0.02,-1.67
2006-05-16,1.9469950199127197,33.922943115234375,26.635181427001953,31.506488800048828,1.6380000114440918,12.017807960510254,0.39744770526885986,32.09635925292969,-0.13,0.12,0.39,0.09,-0.27,0.02,-0.02
2006-05-17,1.9553855657577515,33.85538864135742,25.992137908935547,30.601367950439453,1.5805000066757202,11.938311576843262,0.3814031183719635,31.689727783203125,-1.66,0.08,0.21,-0.24,0.12,0.02,-0.99
2006-05-18,1.8930637836456299,33.86101531982422,25.685638427734375,30.453901290893555,1.6304999589920044,11.938311576843262,0.3641364276409149,31.43770980834961,-0.69,-0.34,0.18,-0.03,0.3,0.02,-0.92
2006-05-19,1.9329136610031128,33.72589111328125,25.69165802001953,30.738676071166992,1.6970000267028809,11.96572208404541,0.3717763125896454,31.013896942138672,0.38,0.13,0.02,-0.05,0.37,0.02,0.2
2006-05-22,1.8990551233291626,33.70335388183594,25.625537872314453,30.90645980834961,1.7415000200271606,11.952019691467285,0.3667338490486145,31.088348388671875,-0.55,-0.71,0.3,-0.04,0.02,0.02,-1.3
2006-05-23,1.892163634300232,33.78219223022461,25.34309196472168,30.70815658569336,1.687999963760376,11.946532249450684,0.36276116967201233,31.208621978759766,-0.44,0.07,-0.09,0.27,-0.24,0.02,0.68
2006-05-24,1.897857666015625,34.22698974609375,25.331071853637695,30.560691833496094,1.7595000267028809,12.0698881149292,0.3674975335597992,31.397624969482422,0.04,-0.13,-0.08,-0.15,0.03,0.02,-0.97
2006-05-25,1.9275201559066772,34.2468147277832,25.751752853393555,31.28276824951172,1.781499981880188,12.16309642791748,0.36551162600517273,31.649635314941406,1.22,0.68,-0.07,0.07,-0.03,0.02,0.83
2006-05-26,1.9041495323181152,34.38278579711914,25.98012351989746,31.31324577331543,1.8035000562667847,12.195999145507812,0.3662753999233246,31.575185775756836,0.6,-0.09,-0.19,-0.11,0.03,0.02,0.49
2006-05-30,1.8343358039855957,33.906898498535156,25.505355834960938,30.611539840698242,1.7319999933242798,11.971207618713379,0.35099437832832336,31.1456356048584,-1.65,-0.8,0.18,-0.12,0.17,0.02,-0.72
2006-05-31,1.7908884286880493,34.116519927978516,25.625537872314453,30.972583770751953,1.7304999828338623,12.0698881149292,0.3511476218700409,31.071168899536133,0.94,0.44,0.37,0.22,0.22,0.02,0.8
2006-06-01,1.862799882888794,34.36012649536133,26.19046401977539,31.07427215576172,1.753499984741211,12.039739608764648,0.36948421597480774,31.202911376953125,1.29,0.73,-0.14,-0.28,0.18,0.02,0.56
2006-06-02,1.8475186824798584,34.4111213684082,26.32869529724121,31.34886360168457,1.7380000352859497,12.031515121459961,0.3641364276409149,30.899337768554688,0.16,-0.02,0.18,0.11,-0.11,0.02,0.38
2006-06-05,1.7977800369262695,34.065521240234375,25.823862075805664,30.535261154174805,1.6744999885559082,11.90541934967041,0.3488554060459137,30.458341598510742,-1.94,-1.19,0.26,-0.25,0.22,0.02,-1.03
2006-06-06,1.7893903255462646,34.524417877197266,25.469289779663086,30.71324348449707,1.6705000400543213,11.924604415893555,0.33953404426574707,30.567153930664062,-0.28,-0.16,-0.02,0.32,0.06,0.02,-0.35
2006-06-07,1.7546334266662598,34.65470886230469,25.391170501708984,29.90981101989746,1.6885000467300415,11.891708374023438,0.33342233300209045,30.492691040039062,-0.57,-0.01,-0.15,-0.43,-0.02,0.02,-1.06
2006-06-08,1.820551872253418,34.875667572021484,25.451257705688477,30.291181564331055,1.6775000095367432,11.894449234008789,0.32730990648269653,31.351810455322266,0.01,-0.21,0.07,0.37,-0.15,0.02,-0.69
2006-06-09,1.7750086784362793,34.773704528808594,25.301015853881836,29.89965057373047,1.6890000104904175,11.938311576843262,0.3262399137020111,31.185714721679688,-0.44,-0.27,0.04,0.19,0.09,0.02,-0.09
2006-06-12,1.7078912258148193,34.773704528808594,25.00053596496582,29.614883422851562,1.6799999475479126,11.872520446777344,0.3082094192504883,31.105520248413086,-1.48,-1.23,0.29,0.37,-0.08,0.02,-1.64
2006-06-13,1.7477421760559082,34.58673095703125,24.357486724853516,28.80635643005371,1.6734999418258667,11.847672462463379,0.3034721910953522,31.002458572387695,-1.15,-0.47,-0.37,0.22,-0.05,0.02,-1.21
2006-06-14,1.726169228553772,34.70003128051758,24.02095603942871,29.391141891479492,1.684000015258789,11.82005786895752,0.3123352527618408,31.403350830078125,0.46,0.13,-0.26,0.13,0.25,0.02,0.72
2006-06-15,1.7792026996612549,34.82467269897461,24.399553298950195,30.062358856201172,1.7480000257492065,11.883563041687012,0.3396871089935303,31.431989669799805,2.33,1.11,0.19,-0.34,0.04,0.02,2.0
2006-06-16,1.7246699333190918,34.94364929199219,24.135128021240234,29.89965057373047,1.7545000314712524,11.930500984191895,0.33097711205482483,31.51216697692871,-0.43,-0.71,-0.02,0.21,0.07,0.02,-0.12
2006-06-19,1.7138841152191162,34.756690979003906,24.008930206298828,29.18265724182129,1.753499984741211,11.853198051452637,0.3210451900959015,31.426258087158203,-1.01,-0.8,0.19,-0.35,0.17,0.02,-0.54
2006-06-20,1.72197425365448,34.858680725097656,24.33344841003418,29.18265724182129,1.7740000486373901,11.817296028137207,0.31600257754325867,31.832902908325195,-0.06,-0.37,0.04,0.04,0.0,0.02,0.02
2006-06-21,1.7336591482162476,35.005985260009766,24.766157150268555,29.523347854614258,1.8324999809265137,11.875279426574707,0.31951677799224854,31.970373153686523,1.11,0.75,-0.18,0.02,-0.09,0.02,1.12
2006-06-22,1.78519606590271,34.66038131713867,24.682016372680664,29.477590560913086,1.81850004196167,11.83663272857666,0.3101953864097595,31.987539291381836,-0.52,0.22,0.12,0.37,-0.29,0.02,0.16
2006-06-23,1.7627230882644653,34.73970031738281,24.56182098388672,29.543701171875,1.8274999856948853,11.803497314453125,0.3103485405445099,31.918825149536133,0.03,0.31,0.16,0.2,-0.31,0.02,0.7
2006-06-26,1.7675180435180664,34.11085891723633,24.9404239654541,29.90981101989746,1.8385000228881836,11.825581550598145,0.3074449300765991,32.06773376464844,0.5,0.59,0.21,0.07,-0.09,0.02,0.19
2006-06-27,1.7207751274108887,33.736934661865234,24.543790817260742,30.331867218017578,1.8240000009536743,11.737229347229004,0.2976658344268799,31.930280685424805,-0.99,-0.69,0.31,0.34,-0.21,0.02,-0.2
2006-06-28,1.6785274744033813,33.55564498901367,24.802209854125977,31.0793514251709,1.8350000381469727,11.712379455566406,0.31416893005371094,31.94171714782715,0.47,-0.34,0.15,0.21,-0.02,0.02,0.11
2006-06-29,1.7669181823730469,33.92955017089844,25.64959144592285,31.7149658203125,1.9259999990463257,11.889083862304688,0.3283797800540924,32.640472412109375,2.3,1.43,-0.29,0.02,-0.02,0.02,1.25
2006-06-30,1.7159810066223145,33.94657516479492,25.240928649902344,31.19631004333496,1.934000015258789,11.878040313720703,0.3253229856491089,31.844356536865234,-0.02,1.15,0.06,-0.21,0.22,0.02,0.59
2006-07-03,1.736356496810913,34.07686233520508,25.974037170410156,31.60310173034668,1.9305000305175781,11.974679946899414,0.33006033301353455,32.24528503417969,0.72,-0.02,-0.22,0.25,-0.05,0.02,0.55
2006-07-05,1.7078912258148193,34.0145263671875,25.695341110229492,31.80651092529297,1.8554999828338623,11.878040313720703,0.3152378797531128,32.03335952758789,-0.88,-0.54,0.31,0.15,0.05,0.02,-0.34
2006-07-06,1.671036958694458,34.28648376464844,25.719566345214844,32.27434158325195,1.840000033378601,11.963637351989746,0.30545902252197266,32.331199645996094,0.23,-0.11,0.07,0.12,0.24,0.02,-0.09
2006-07-07,1.6599503755569458,34.34313201904297,25.695341110229492,31.953960418701172,1.8055000305175781,11.922221183776855,0.2959844172000885,32.35982894897461,-0.8,-0.8,0.68,0.08,0.23,0.02,-0.7
2006-07-10,1.6479653120040894,34.53007125854492,25.798330307006836,32.0556755065918,1.7894999980926514,12.046464920043945,0.2831488251686096,32.63473892211914,0.04,-0.21,0.57,0.49,0.18,0.02,-0.33
2006-07-11,1.6674413681030273,34.4281120300293,25.974037170410156,32.533653259277344,1.7829999923706055,12.096166610717773,0.29262325167655945,32.78938674926758,0.37,0.29,-0.07,-0.24,-0.25,0.02,0.3
2006-07-12,1.5868412256240845,34.34313201904297,25.5983943939209,32.528568267822266,1.7315000295639038,12.029892921447754,0.27856460213661194,32.42282485961914,-1.21,-0.62,0.27,-0.05,0.07,0.02,0.22
2006-07-13,1.5655667781829834,34.144840240478516,25.077333450317383,32.579437255859375,1.6864999532699585,11.900129318237305,0.27138298749923706,32.38273620605469,-1.43,-0.59,0.18,0.13,0.0,0.02,-0.57
2006-07-14,1.5182253122329712,34.25248718261719,24.77438735961914,33.0014762878418,1.6460000276565552,11.775883674621582,0.27000775933265686,31.878732681274414,-0.6,-0.28,0.16,0.48,-0.11,0.02,-0.09
2006-07-17,1.5691626071929932,34.507423400878906,24.677459716796875,32.543819427490234,1.683500051498413,11.789688110351562,0.2721465826034546,31.970373153686523,-0.22,-0.5,0.05,-0.27,0.35,0.02,-0.68
2006-07-18,1.5850430727005005,34.331790924072266,24.665332794189453,32.854026794433594,1.6744999885559082,12.024378776550293,0.28696924448013306,31.964645385742188,0.17,0.18,0.33,0.06,0.13,0.02,0.25
2006-07-19,1.6209986209869385,34.73403549194336,26.083091735839844,32.879451751708984,1.7239999771118164,12.098925590515137,0.2994994521141052,32.62122344970703,1.98,1.0,-0.27,0.29,-0.08,0.02,0.73
2006-07-20,1.8127615451812744,34.76801681518555,26.04068946838379,32.67094802856445,1.7089999914169312,12.104449272155762,0.2935400903224945,32.60392761230469,-1.11,-1.58,0.68,-0.32,0.18,0.02,-0.3
2006-07-21,1.819353461265564,34.97197723388672,26.14368438720703,32.508235931396484,1.659500002861023,12.121012687683105,0.27153605222702026,32.29292678833008,-0.89,-0.79,0.23,0.55,0.41,0.02,-0.95
2006-07-24,1.8403273820877075,35.11362075805664,26.77985382080078,33.23537826538086,1.715499997138977,12.148627281188965,0.2988879680633545,32.77096176147461,1.75,0.9,-0.55,0.24,-0.35,0.02,0.45
2006-07-25,1.8556088209152222,35.124942779541016,27.040390014648438,33.42861557006836,1.6794999837875366,12.21765422821045,0.3094315230846405,32.75943374633789,0.69,0.25,-0.18,0.0,-0.29,0.02,0.05
2006-07-26,1.913736343383789,35.15327072143555,27.052505493164062,33.86591339111328,1.312999963760376,12.272870063781738,0.3094315230846405,32.63849639892578,-0.13,-0.28,0.33,-0.11,0.23,0.02,-0.44
2006-07-27,1.8996546268463135,35.44221115112305,27.082796096801758,33.79981231689453,1.3279999494552612,12.234219551086426,0.313862681388855,32.50601577758789,-0.58,-0.72,0.31,-0.18,0.06,0.02,-0.1
2006-07-28,1.965272068977356,35.64615249633789,27.55537223815918,34.069313049316406,1.3585000038146973,12.292197227478027,0.3464103043079376,32.71912384033203,1.31,0.63,-0.08,0.0,0.08,0.02,0.47
2006-07-31,2.0362865924835205,35.43653106689453,27.640209197998047,34.44561767578125,1.344499945640564,12.286672592163086,0.3383118808269501,32.36779022216797,-0.09,0.27,-0.15,-0.03,-0.22,0.02,0.6
2006-08-01,2.012915849685669,35.510189056396484,27.573562622070312,34.669334411621094,1.315999984741211,12.234219551086426,0.32471245527267456,32.2122802734375,-0.6,-0.93,0.4,0.26,-0.13,0.02,-0.23
2006-08-02,2.042278289794922,35.77645492553711,27.561447143554688,34.8219108581543,1.3044999837875366,12.234219551086426,0.34961917996406555,33.57150650024414,0.64,0.31,-0.3,-0.07,-0.14,0.02,0.11
2006-08-03,2.085125684738159,35.73678207397461,27.664438247680664,34.76597213745117,1.3344999551773071,12.154146194458008,0.37162327766418457,34.239601135253906,0.27,0.85,-0.43,0.4,0.13,0.02,0.81
2006-08-04,2.046473503112793,35.991729736328125,27.337261199951172,34.92867660522461,1.3645000457763672,12.107207298278809,0.366580605506897,34.239601135253906,-0.13,-0.43,0.07,0.07,-0.02,0.02,-0.66
2006-08-07,2.0138134956359863,35.84442138671875,27.428146362304688,35.20327377319336,1.3389999866485596,12.040945053100586,0.36230263113975525,34.21080017089844,-0.35,-0.31,0.1,0.35,-0.18,0.02,0.02
2006-08-08,1.9410033226013184,36.008724212646484,27.258499145507812,35.223628997802734,1.3179999589920044,12.096166610717773,0.37192943692207336,34.39511489868164,-0.42,-0.77,0.11,0.05,-0.04,0.02,-0.09
2006-08-09,1.9053469896316528,35.87274932861328,26.870738983154297,35.23377990722656,1.3105000257492065,12.07960033416748,0.3717763125896454,34.291446685791016,-0.52,-0.47,-0.03,-0.18,0.59,0.02,-0.29
2006-08-10,1.9197299480438232,36.00307846069336,26.6889705657959,35.42279052734375,1.3244999647140503,12.121012687683105,0.36917901039123535,34.70609664916992,0.49,0.29,-0.36,-0.05,0.22,0.02,-0.36
2006-08-11,1.9071452617645264,35.95774841308594,26.616260528564453,35.622032165527344,1.3035000562667847,12.08236026763916,0.35756540298461914,34.70609664916992,-0.49,-0.54,0.15,-0.02,0.01,0.02,-0.21
2006-08-14,1.9158345460891724,36.20699691772461,26.59203338623047,35.37681198120117,1.3265000581741333,12.145867347717285,0.3557317852973938,34.41815185546875,0.12,0.19,-0.23,-0.31,0.63,0.02,-0.47
2006-08-15,1.9910426139831543,36.49028015136719,27.288795471191406,35.09074020385742,1.3884999752044678,12.236980438232422,0.3899599313735962,34.80979919433594,1.46,0.73,-0.45,-0.37,-0.14,0.02,0.3
2006-08-16,2.0368852615356445,36.60358810424805,27.54932403564453,34.51859664916992,1.3975000381469727,12.239744186401367,0.41792336106300354,34.79825210571289,0.91,0.54,-0.5,-0.19,-0.08,0.02,-0.25
2006-08-17,2.0251996517181396,36.388301849365234,27.54326820373535,34.779109954833984,1.4544999599456787,12.198325157165527,0.4113532602787018,34.752201080322266,0.18,0.29,-0.21,-0.53,0.15,0.02,-0.79
2006-08-18,2.0347867012023926,36.49593734741211,27.694730758666992,35.30019760131836,1.4559999704360962,12.234219551086426,0.4180765748023987,34.7809944152832,0.3,-0.18,-0.14,0.13,-0.06,0.02,0.01
2006-08-21,1.994337558746338,36.41096496582031,27.54326820373535,35.673126220703125,1.406499981880188,12.201088905334473,0.40264347195625305,35.005615234375,-0.48,-0.47,0.11,0.08,0.17,0.02,0.26
2006-08-22,2.026099443435669,36.348655700683594,27.476612091064453,35.867244720458984,1.4184999465942383,12.26182746887207,0.4020318388938904,35.161094665527344,0.07,0.26,0.03,-0.04,-0.02,0.02,0.18
2006-08-23,2.0168099403381348,36.20699691772461,27.57961082458496,35.570945739746094,1.406999945640564,12.236980438232422,0.40172654390335083,35.08623123168945,-0.55,-0.77,0.17,-0.3,0.41,0.02,-0.21
2006-08-24,2.031791925430298,36.82455062866211,27.676555633544922,36.127777099609375,1.3984999656677246,12.289437294006348,0.4058522582054138,35.161094665527344,0.16,-0.18,0.08,-0.12,-0.02,0.02,-0.22
2006-08-25,2.059957265853882,36.85018539428711,27.57961082458496,35.97963333129883,1.4014999866485596,12.292197227478027,0.4046292304992676,35.057437896728516,-0.07,0.2,-0.21,-0.03,0.04,0.02,-0.07
2006-08-28,2.0069220066070557,36.79889678955078,27.882551193237305,35.81105041503906,1.4455000162124634,12.344657897949219,0.41853493452072144,35.12078094482422,0.58,0.39,-0.09,-0.14,0.19,0.02,-0.23
2006-08-29,1.9919407367706299,36.81028366088867,27.852266311645508,35.458560943603516,1.4759999513626099,12.463382720947266,0.43748316168785095,35.24749755859375,0.32,0.86,-0.18,-0.41,0.34,0.02,-0.51
2006-08-30,2.0063228607177734,36.81028366088867,27.70685386657715,34.89149856567383,1.5334999561309814,12.413686752319336,0.4464983642101288,35.56425476074219,0.13,0.64,-0.3,-0.4,0.07,0.02,-0.6
2006-08-31,2.032989978790283,36.844482421875,27.664438247680664,34.56966781616211,1.5414999723434448,12.372268676757812,0.44481784105300903,35.65065002441406,0.03,0.04,0.27,0.05,-0.05,0.02,0.11
2006-09-01,2.048870801925659,36.878665924072266,27.70685386657715,34.78932189941406,1.5880000591278076,12.444055557250977,0.42617496848106384,35.65640640258789,0.49,-0.28,-0.1,0.25,-0.02,0.02,0.2
2006-09-05,2.1417555809020996,36.64504623413086,27.749258041381836,34.98347473144531,1.6115000247955322,12.419205665588379,0.43549641966819763,35.454833984375,0.21,0.53,0.02,0.04,-0.49,0.02,0.2
2006-09-06,2.0983102321624756,36.42281723022461,27.79774284362793,34.31934356689453,1.5399999618530273,12.341896057128906,0.41364532709121704,35.385719299316406,-1.13,-0.99,0.42,0.04,0.48,0.02,-0.05
2006-09-07,2.181306838989258,36.16068649291992,27.385738372802734,34.57988739013672,1.4865000247955322,12.283919334411621,0.42189693450927734,35.43754959106445,-0.5,-0.18,0.2,-0.02,-0.06,0.02,-0.04
2006-09-08,2.1729178428649902,36.23478317260742,27.422082901000977,34.13033676147461,1.5255000591278076,12.314287185668945,0.4232722818851471,35.21294021606445,0.33,-0.11,-0.14,-0.22,0.41,0.02,-0.45
2006-09-11,2.1723175048828125,36.4911994934082,27.5008487701416,33.17502212524414,1.5394999980926514,12.300480842590332,0.4298422336578369,35.66217041015625,-0.03,-0.18,-0.03,-0.19,0.48,0.02,-0.55
2006-09-12,2.176213264465332,36.37153625488281,27.876493453979492,33.05241394042969,1.5859999656677246,12.363982200622559,0.4411504566669464,35.621856689453125,1.18,1.13,-0.29,-0.06,-0.13,0.02,-0.95
2006-09-13,2.223254919052124,36.36014175415039,28.112789154052734,33.38959503173828,1.5835000276565552,12.402911186218262,0.44466474652290344,34.8788948059082,0.44,0.43,-0.04,0.25,-0.25,0.02,0.48
2006-09-14,2.2223570346832275,36.31454849243164,28.173383712768555,33.05754089355469,1.5824999809265137,12.394570350646973,0.4429841935634613,34.999839782714844,-0.16,-0.26,0.03,-0.15,0.2,0.02,-0.27
2006-09-15,2.2202587127685547,36.34874725341797,28.446033477783203,33.026878356933594,1.6260000467300415,12.400128364562988,0.4516940116882324,35.07470703125,0.2,-0.05,-0.17,0.16,-0.21,0.02,-0.24
2006-09-18,2.2139673233032227,36.5595703125,28.221845626831055,33.86979675292969,1.6039999723434448,12.355644226074219,0.468807578086853,34.844322204589844,0.04,-0.01,-0.23,0.25,-0.18,0.02,0.32
